name,latitude,longitude
내수동우편취급소,37.57290052698798,126.97315803581988
성북주유소화장실,37.58762743955303,127.01847170778304
광화문우체국,37.56979240589809,126.97820873638425
방배동주유소화장실,37.47816241516448,126.9877969395497
무악동사무소,37.57596569706421,126.95812414875437
남태령주유소화장실,37.46682599726056,126.98797451221688
금호3가경로당화장실,37.54877638934412,127.02140619357618
용신동주민센터,37.57612928621781,127.03032273626262
응봉동공중화장실,37.54846577778053,127.03196345847294
장안2동주민센터,37.57850759700775,127.07057513187276
행당동대현산공중화장실,37.55418960847821,127.02984085450926
답십리1동주민센터,37.57198168337695,127.05118760565088
양천길주유소화장실,37.57269509024585,126.82541269996148
묵2동주민센터,37.60960447422246,127.0760188110658
김포공항주유소화장실,37.55099874254653,126.81487757127655
종로5가. 6가사무소,37.57204164249637,127.00503207361044
만국주유소화장실,37.48578056470131,126.98822138252775
은평등기소,37.60058686766693,126.927474386754
양재천수영장공중화장실,37.47271310615404,127.03496659505078
북부등기소,37.574511874279416,127.0852253724198
공원주유소화장실,37.51298778808868,127.11348650748506
신내동우체국,37.61703527052271,127.0904797805464
사직동사무소,37.57619133531248,126.96887529505312
전농주유소화장실,37.57710358496976,127.05648617556324
오금공원관리동화장실,37.50044381874247,127.13154205972452
신길6동지구대,37.49909659859483,126.9128019982938
개롱공원놀이터화장실,37.49389566501173,127.13145329012931
백제고분로주유소화장실,37.51102592680853,127.11115755751274
중앙선거관리위원회,37.61701816032578,127.09071388975856
신당1동주민센터,37.56241644747934,127.0141242414929
신방주유소화장실,37.58560127009795,127.03184172841073
신당3동주민센터,37.55488425258545,127.0113064948048
녹번지구대,37.60166013047227,126.9264310388089
성신여대입구무인자동화장실,37.59239670760344,127.0163270483845
삼보주유소화장실,37.51153830966991,127.0470485845493
광희동주민센터,37.56444656014855,127.00506377230911
고속주유소화장실,37.53646712679836,127.14939115879471
대한반호프빌딩개방화장실,37.652243532542265,127.04937623533704
현대1차아파트상가,37.52949518730758,126.9029262196726
타워빌딩개방화장실,37.652682702893095,127.0495674764833
금호주유소화장실,37.547099896422864,127.02492468604244
종로3가치안센터,37.571254529134805,126.99237288884306
현대주유소화장실,37.56418450808518,127.0358862361049
은평우체국,37.60148184390114,126.92127330122558
은행공원화장실,37.45215087686909,126.90701705033533
덕산치안센터,37.5759839574905,127.01054233706536
신원주유소화장실,37.56703867106949,127.04365709259456
종로1234가주민센터,37.57073717976616,126.98896788364254
공유주유소화장실,37.56996077922277,127.06488191790493
고객사랑주유소화장실,37.511264840217535,127.11060128493745
정평빌딩개방화장실,37.60386211045127,127.0431416229665
당산동현대5차아파트,37.529164676035975,126.90233648659412
우성상가개방화장실,37.61010036333575,127.05495781030352
우리주유소화장실,37.49244340736257,127.12734576485173
면목1동치안센터,37.586666276209534,127.08863628229078
정릉3동주민센터,37.60896690672804,127.00421930640334
대창공원화장실,37.64436862220561,127.05227964968684
길음2동주민센터,37.60668675664445,127.02731762748994
교남동사무소,37.572203477227816,126.96158961720197
삼영주유소화장실,37.5722537907809,127.0688640669818
GS강동주유소화장실,37.54977588988486,126.87555846330014
은평문화예술회관,37.60378380583445,126.9278672620983
청계천황학교남측무인자동화장실,37.571455609936784,127.02380604187285
은평청소년수련관,37.5941371220816,126.92448981621352
면목7동주민센터,37.5790944499441,127.08672754248244
화랑로주유소화장실,37.60689703191425,127.0500249337476
연건119안전센터,37.57940735091025,127.00181177724497
월드컵주유소화장실,37.51228861437621,127.12552585379072
면목7치안센터,37.57737497529917,127.08570716053929
송파방이주유소화장실,37.50657687048835,127.12058915703248
삼청동사무소,37.585011194894925,126.98191732805574
면목4동주민센터,37.57468379124673,127.08563124057449
신당6동주민센터,37.56000702898042,127.01944217319944
은마주유소화장실,37.49998945086792,127.06725024794574
을지로동주민센터,37.56667971043649,126.99136344611031
숭인2동주민샌터,37.574854290030586,127.0199819908368
까치주유소화장실,37.55174386627012,126.83590251621835
상봉2동주민센터,37.59242087770669,127.08327827691085
망우1치안센터,37.60123083403714,127.1064105798435
서문주유소화장실,37.49505708707346,127.12408717043472
망우3동치안센터,37.59470384425183,127.10177993210516
이태원1동주민센터,37.53250416127331,126.9950696402626
오토테크주유소화장실,37.48643394095578,127.02294489930898
약수어린이공원공중화장실,37.55561505890164,127.0138218678274
방학2동주민센터,37.66827418959791,127.03503285796228
오동나무주유소화장실,37.56888657573957,127.06347146736486
창신제1동사무소,37.57071849841409,127.01637367123357
장위주유소화장실,37.60359377431792,127.0437515148576
망우지구대,37.59911153677689,127.09564955520672
가락주유소화장실,37.4943144159392,127.12352092761454
서울시립구로청소년수련관,37.49136513500473,126.88335237902088
진양주유소화장실,37.52697027229753,127.11800358370854
신사제1동주민센터,37.598063739684775,126.9122127137962
건지주유소화장실,37.54527039802277,126.88221757171436
관문주유소화장실,37.55779883509166,126.84242805716906
중화1동주민센터,37.60118420460058,127.0806717555842
스카이주유소화장실,37.5714681743822,126.80429503754112
우리주유소화장실,37.61265731250945,127.06134014986972
신영119안전센터,37.6058232719035,126.96089264617538
석일주유소화장실,37.61072315345008,127.06242981453173
도루코주유소화장실,37.54200752822693,127.06358109281248
염창동주유소화장실,37.54910448337608,126.87599605280644
신당제4동주민센터,37.557048315734974,127.01469138985776
오일플러스주유소화장실,37.485664097806655,127.0399191255201
필동주민센터,37.56014954239084,126.99560859320388
신당제3동주민센터,37.55244961828752,127.0090025981922
성신주유소화장실,37.5726685867267,126.82629778747685
망우3동주민센터,37.592352005298416,127.09815432509352
먹골지구대,37.60623422738934,127.0782852747837
한국전력공사(성서지점),37.60555494985411,126.93367090564136
논현주유소화장실,37.51857091702262,127.02825095839154
은평종합사회복지관,37.58506039074904,126.89932114031085
부암동사무소,37.59249894824108,126.96411788778656
한천주유소화장실,37.56222543789309,127.0616526411837
청운동사무소,37.58407593759304,126.970643680503
면목지구대,37.58821648133984,127.09387389701308
민성효동주유소화장실,37.49299382331979,127.14960531551142
상봉지구대,37.59132959737367,127.07283654701716
성산2동주민센터,37.56866213797765,126.90903944333044
아차산등산로입구화장실,37.55365313173493,127.10053326102152
증산치안센터,37.58357996631522,126.90687403962733
서울과학전시관무인자동화장실,37.46909198164286,126.9597565546482
응암제2동주민센터,37.59456292305607,126.9230854632016
완불주유소화장실,37.4710682516205,127.12617980156028
응암제3동주민센터,37.592215633964216,126.91573333935293
다산공원공중화장실,37.56388597655607,127.0187680838196
창1동주민센터,37.64842214593054,127.04385443948358
청계천고산자교무인자동화장실,37.57184149522292,127.0384554570375
이문1동주민센터,37.59786733695214,127.06551864746142
신설동주유소화장실,37.57639796095237,127.02717809089478
효자동사무소,37.58181744580551,126.96921997996712
금메달전농주유소화장실,37.57564034385341,127.05738425843312
신한국주유소화장실,37.54761105549619,126.87164406519652
중화2동주민센터,37.60282144086942,127.07617559168544
양화주유소화장실,37.54732271706345,126.87738413135529
가회동사무소,37.58001210856935,126.98478875803448
스피드주유소화장실,37.561230166348246,127.06941249796608
이화동사무소,37.576965773480566,127.00437163106804
진달래주유소화장실,37.49220053575917,127.04193080224276
중림동주민센터,37.554808540585846,126.96452103825422
한국주유소화장실,37.49102413620989,127.03768112219416
하계2동주민센터,37.6320789630528,127.06798285944002
인사동공중화장실,37.57147885310955,126.98735793944884
중계4동주민센터,37.658829918360965,127.07799194888356
와룡공원공중화장실,37.591174384685694,126.99198369268484
세검정우체국,37.601405111663965,126.96129526820926
효진주유소화장실,37.54402535533049,127.06475338807326
통의우체국,37.57880685396151,126.97189175260114
은평구민체육센터,37.630549163762325,126.92356213743976
서일주유소화장실,37.49514408162825,127.01305489967824
청담중학교무인자동화장실,37.52963523610876,127.04492251114245
은평경찰서,37.62781257805818,126.92917173333105
미래주유소화장실,37.50574530488113,127.05771729330598
보광동주민센터,37.52634396095929,127.00018270168258
제3대성주유소화장실,37.53447290940672,126.99605206826682
서울주유소화장실,37.48991848590112,127.01406822975778
역촌노인복지센터,37.60337074780307,126.91142594758703
동우주유소화장실,37.509887064645184,127.04099413807022
갈현경로당,37.62487314353419,126.9186558666372
평화주유소화장실,37.505888741192926,126.87086223825784
남영동주민센터,37.54584889872866,126.9748394904884
한석주유소화장실,37.52155786192832,126.9653889975608
뉴서울주유소화장실,37.51771657997213,127.03573576511262
시립은평노인종합복지관,37.63197227920942,126.93036111944814
망우가스충전소화장실,37.60066562528012,127.10188421096645
대림1동사무소,37.495465560961335,126.90586998117936
이태원3공중화장실,37.534156585020064,126.99221778400732
대림우체국,37.48965403530105,126.90454460002827
다목적광장화장실,37.47642265761947,126.90192722592911
불광우체국,37.61286125145809,126.92670951715311
금천체육공원1화장실,37.46835910605589,126.90856384268426
고다이주유소화장실,37.5130173716094,126.93467972489051
월곡전화국,37.60311925027771,127.03593876651242
대진주유소화장실,37.58439057335652,127.06770806010124
성북전화국,37.58091004905707,127.02050491822568
대성9주유소화장실,37.51359665092004,126.94483889858162
동원주유소화장실,37.48150220366043,127.0422604410742
불광제1동주민센터,37.61034726156576,126.93212306372446
성내천무인자동화장실,37.50758148104127,127.1362898688452
대조치안센터,37.61114015491702,126.92900612379498
방화역무인자동화장실,37.57791018520575,126.81265769149029
불광3치안센터,37.62453214626377,126.92025048087808
성북구보건소,37.60267410096796,127.03955501895182
한남동주민센터,37.53452596345172,127.000491096231
양천주유소화장실,37.51072581059975,126.8710366124634
용문동주민센터,37.53893059102778,126.95758778174184
질병관리본부,37.60899636199776,126.93252750208914
신사주유소화장실,37.51772341260822,127.02421604402046
황학동무인자동화장실,37.56846311253587,127.01952061163868
시립서북병원,37.6042265580526,126.90511791774428
신오류주유소화장실,37.49440646028497,126.83945433317692
성동광진세무서,37.54840030952168,127.06279554261025
빅토리주유소화장실,37.49161168275263,126.83055503847372
은평구보건소,37.60249050460244,126.92883619581222
미도주유소화장실,37.601130538538925,127.02159607852457
갈현제1동주민센터,37.62367766939786,126.91667167139003
수색치안센터,37.58197404189664,126.8949495366153
해담은다리무인자동화장실,37.583935409590616,126.91072846325028
구파발치안센터,37.63437072024079,126.91874439665597
신길6동자치센터,37.49937247956162,126.90986117721886
오천주유소화장실,37.51346715960584,127.0538240668766
서울지방병무청,37.50536482075277,126.9186608577607
양재주유소화장실,37.47815722680407,127.03962659688204
불광제2동주민센터,37.62647621632087,126.92728664376592
금정주유소화장실,37.47531571538048,127.03487677376556
청파동주민센터,37.54551773810709,126.96982785952711
강변주유소화장실,37.53471127143528,126.94588166375895
갈현제동주민센터,37.618583154574175,126.91583392727826
성원주유소화장실,37.50511705569052,127.02540673256236
신당2동주민센터,37.55431705031555,127.00828558844616
대치주유소화장실,37.50615249377795,127.06357838415036
상도1동공중화장실,37.50388574449681,126.95023042476436
구산치안센터,37.611516115646666,126.91117075789654
음앙제1동주민센터,37.60068448951186,126.92678047179125
보문주유소화장실,37.57789121105881,127.02290433361009
동부지구대,37.62142595436074,126.9265718969291
구로4동사무소옆화장실,37.485715261246725,126.8864323677506
연신지구대,37.623876488584166,126.91663623730652
개운산스포츠센터,37.59688066786072,127.02628913106052
동작주유소화장실,37.49343481948081,126.95660392406828
목제4동주민센터,37.53243022933826,126.86840582011436
서경주유소화장실,37.48794468935393,126.9083397309758
고척근린공원화장실,37.50595145261395,126.85188722410868
서대문세무서별관,37.60180594833397,126.92641623018189
시흥계곡공중화장실,37.44324910099461,126.91245453914156
역촌119소방파출소,37.60502144153521,126.9106693008642
동원가스충전소화장실,37.644280395002646,127.0326710246718
수색소방소,37.58405740054163,126.89219702384588
남부주유소화장실,37.48281925329178,127.06068331007
논현동주유소화장실,37.515303457179606,127.03408318378678
녹번종합사회복지관,37.60269872396427,126.93180529632016
안양천한신아파트화장실,37.45915391053947,126.8892535345011
국립환경연구원,37.609587216217406,126.93238405369787
우일충전소화장실,37.607929304721694,127.03040370621902
서울노동부남부지터,37.52446373225767,126.89142965989082
신내가스충전소화장실,37.61308900070161,127.10093699671044
당산2동주민센터,37.53472186486336,126.90211228696796
중앙매디컬빌딩,37.5818933604742,126.89668377027024
청파주유소화장실,37.54752596393396,126.96992062619948
갈현소방차츨소,37.62712541321754,126.91951978664868
성정119안전센터,37.54902133269036,127.0582533746298
수색우체국,37.58175865141119,126.89653693672466
국립의료원무인자동화장실,37.56685727751856,127.0041095351053
대림2동사무소,37.4927452512096,126.89828335567196
조선일보무인자동화장실,37.568891968476926,126.97665029246572
동일주유소화장실,37.58288932158175,127.02043360382297
센트럴주유소화장실,37.501480908780096,127.05907193203488
종각제일은행무인자동화장실,37.570670257393246,126.9825394993094
은평구립도서관,37.61892850225984,126.92829752412712
한국보건사회연구원,37.61029390355468,126.93461472575376
안양천철산교화장실,37.4762408232624,126.8770511919895
한국여성개발원,37.61092546353171,126.9358658206448
식품의약안전청,37.60785502060044,126.93446446113688
대방공중화장실,37.512944443619446,126.92643847675704
태경주유소화장실,37.49500186413714,126.84070890972724
성수119안전센터,37.5371882191914,127.06067941322016
동선주유소화장실,37.49339018848508,126.83847392116829
은평구청,37.60276490486447,126.92900387899624
삼방주유소화장실,37.50377837436506,127.02313210145655
은평구시설관리공단,37.61304818498279,126.91269111670483
수서공영주차장무인자동화장실,37.48731876439504,127.10084104401447
불광1치안센터,37.61831981085476,126.93294822285335
말죽거리주유소화장실,37.48517917905261,127.04069030215751
녹번동주민센터,37.60274789458595,126.93476185866064
아현시장무인자동화장실,37.55683852242902,126.9558458211582
역촌1치안센터,37.604440672220726,126.9179661790147
서교동걷고싶은거리무인자동화장실,37.55009483319497,126.9211214823722
대방주유소화장실,37.50584552050279,126.92292348011122
지하청소차고성북종합레포츠타운,37.610128487260496,127.07000944237984
사당동주유소화장실,37.483087606644936,126.9814345000278
성북구민여성회관,37.59587701552284,127.008734737447
보국주유소화장실,37.48317716796371,126.9736081188713
성북구민체육관,37.6085825113749,127.04231706609497
상도동주유소화장실,37.50420167660702,126.94651710646198
인조잔디축구장,37.60825076172,127.04105939492736
매일주유소화장실,37.50268026855386,126.93506858027672
월곡체육관,37.60874226852458,127.04365038334196
화신주유소화장실,37.50116939542868,126.93355213845884
소공동주민센터,37.56240038428345,126.97703481745717
신사제2동주민센터,37.59210819190311,126.91266851603022
OK주유소화장실,37.546088417149605,126.88131972966742
증산동주민센터,37.584315267650446,126.90705931922136
용산소방서,37.53406471242738,126.971521854258
동교지점주유소화장실,37.55975280566514,126.92690411245604
"이촌1동주민센터,용산청소년수련관",37.5214172063671,126.973138129162
중외주유소화장실,37.59539813171877,126.93962342559016
전쟁기념관,37.53719352894431,126.97886427254652
강동주유소화장실,37.54052491622567,127.14050743856347
영등포구시설관리공단,37.5058584130048,126.92220026575929
강일주유소화장실,37.540555128562296,127.14635902184874
풍국주유소화장실,37.59274892308051,127.01565027949282
구산동주민센터,37.61174296134822,126.9103369876274
삼우주유소화장실,37.56140208685106,127.06224815988504
삼망빌딩,37.62122276182318,126.91885976185318
오일패밀리주유소화장실,37.56040536549038,127.06917961428732
파인빌딩,37.5988645277098,126.92153334725838
선진주유소화장실,37.496391020365735,127.03964959423143
AGM빌딩,37.60100945779931,126.93110991105056
녹번주유소화장실,37.60057737114369,126.93633213449522
청자고시원,37.62371742776502,126.92825613795554
경인주유소화장실,37.604099023385295,126.9253475029119
용산버스주유소화장실,37.5323036254162,126.96105789119
유림빌딩,37.6025671079433,126.93542163623113
한남동주유소화장실,37.53467742757479,127.00610978114304
역촌제일프라자,37.60538411763426,126.91024271707388
한양주유소화장실,37.52879915492732,127.034171269767
금현빌딩,37.60562387165203,126.91506691264182
구립신내청소년독서실,37.60128830998578,127.09997742684126
가락로주유소화장실,37.49945368426199,127.101714699841
구립망우청소년독서실,37.59556862170835,127.09876505761838
풍기주유소화장실,37.535539534297264,126.9627098811717
전자랜드녹번점,37.60370554655822,126.93529434274188
신태성주유소화장실,37.53466590489072,126.95929908304215
(주)신한방갈현동발당,37.61323345320271,126.91711897995036
한양주유소화장실,37.511901579692285,126.84141015696636
대농제2주유소화장실,37.58142649685717,127.08236480029925
방죽주유소화장실,37.474967940789206,127.10694817236482
해태빌리지,37.5990480554336,126.91695283617486
오일파크주유소화장실,37.4574108608027,127.06021572397364
용진빌딩,37.598735029322384,127.0341532436776
강남주유소화장실,37.5045914637162,127.0018284044456
삼정인터버(주),37.60681889557007,126.91521719484228
새서울주유소화장실,37.52577537051271,127.02657486481915
두성주상복합아파트,37.60477420039586,126.90580742007172
교보빌딩,37.61985785451085,126.92010683540906
신내동주유소화장실,37.61413433629649,127.10092493885683
연신내진원와이타운,37.61914677895009,126.9202121613318
대영주유소화장실,37.49523969574075,126.9083258191216
세종로파출소,37.56899355493248,126.97621344644811
동신주유소화장실,37.48594863992796,126.90349597169237
이화빌딩,37.601805092303216,126.92871355481012
동방제2주유소화장실,37.53041542529165,126.95407241175704
태림빌딩,37.606327729297504,126.93304477155723
예청아파트,37.60104286673787,126.916382641616
합정동사거리무인자동화장실,37.54967505898515,126.91376257365911
참사랑병원,37.5998302842416,126.91647463753924
태봉주유소화장실,37.468227825041375,127.02819190692011
삼정빌딩,37.60854604070843,126.91551469878192
카젠주유소화장실,37.519490451986734,127.02634891235304
기린빌딩,37.60617051260096,126.92199714723183
눌뫼공중화장실,37.587257780637536,126.92442638943488
효성빌딩,37.603604782736646,126.9185964980264
홍제동소공원무인자동화장실,37.587814053946026,126.9363085726754
소월길주유소화장실,37.55444420522051,126.97770399372452
킴스클럽&2001아울렛,37.61124328223824,126.92708968058322
신목동주유소화장실,37.51953658192329,126.87106947057302
갈천빌딩,37.61430687109879,126.9172178843158
서울주유소화장실,37.51050651200032,126.84778397209588
퇴계로5가우체국,37.56272692895987,127.00165200284265
모드니주유소화장실,37.5147055189804,126.90074424713082
남전빌딩,37.60181282474522,126.92272280371353
남경주유소화장실,37.522233691027175,126.99333238696288
세화주유소화장실,37.504544239428085,126.91011347021956
서울중앙우체국,37.56148439814909,126.98210901183968
충무지구대,37.56085727338066,126.99158392018592
가로공원주유소화장실,37.53698168738871,126.8343226417167
역촌동주유소화장실,37.6051788174744,126.9157829109484
연세빌딩,37.590049785941936,127.0104380255484
은평주유소화장실,37.60121261740763,126.92931600869184
박석고개주유소화장실,37.62737908250331,126.9194268817961
경일주유소화장실,37.528061183496725,126.91604000586686
대원빌딩,37.60703596143824,126.93340823222664
평암빌딩B,37.60185768657825,126.92828649357422
제주본가,37.62002663949208,126.91697224161344
청계로주유소화장실,37.57014741634641,127.02743830831793
유진빌딩,37.621621066801104,126.91842866851496
유니온빌딩,37.61821447456639,126.9200309812409
남산주유소화장실,37.537486098871504,127.00077307163822
상원빌딩,37.61134381887475,126.91651221233263
삼성종합브러쉬,37.59045366958304,127.01123912097418
삼성주유소화장실,37.5901718808232,126.9130171260328
서연빌딩,37.62035015138804,126.91982122654107
한인주유소화장실,37.59259803580567,127.07189911806488
광장주유소화장실,37.5275712538512,126.91629407892196
서울도시가스강북지점,37.60734770320949,126.93187745868272
여의도제2주유소화장실,37.5177568826626,126.92753852218176
특종주유소화장실,37.60673430103728,126.97106234307704
오리온타워,37.620692738583415,126.9203884529631
혜화주유소화장실,37.58610745153821,127.00102245694806
용마로주유소화장실,37.57988419901192,127.09210623539109
면목동주유소화장실,37.587648429294624,127.09547268285236
경산빌딩,37.62317968984375,126.91942257822102
묵동주유소화장실,37.60779045649832,127.07858092089168
창동리더스빌딩,37.65880038927823,127.041523824982
대양주유소화장실,37.592647455414536,127.08496562486862
천주교회도봉1동성당,37.68707642325815,127.04496103375016
메디칼빌딩,37.61102539288709,126.91814909152464
영동주유소화장실,37.53983619661129,126.96053883271082
삼성타운아파트,37.60916264851426,126.92191606703057
신반포주유소화장실,37.49834363173028,126.99482803105592
동궁빌딩,37.6025748027561,127.02216426639112
한독주유소화장실,37.49254431127866,126.9909788156004
홈플러스데스코(주)방학점,37.664751805350086,127.04356645960551
현대화타운,37.605209501962186,126.90961315102685
세종빌딩,37.61942381423668,126.9228840630737
북악주유소화장실,37.60982476758223,126.97486598968258
남재빌딩,37.620411102978096,126.92498354985612
세검정주유소화장실,37.60697012778641,126.9698929209688
매트로,37.61954770050619,126.9216225613266
압구정주유소화장실,37.52535163614907,127.03372353102104
이마트은평,37.60038853816191,126.92001537568729
대청주유소화장실,37.49488581788867,127.08428362217734
제일쇼핑,37.61037315418484,126.92892894032448
한남주유소화장실,37.53608539038618,127.0061434775391
강남그린주유소화장실,37.5078015552939,127.036472911496
삼성한의원,37.60775139364364,126.92205074999168
갈월동주유소화장실,37.54698162880048,126.97218807114557
매봉주유소화장실,37.49485605818192,127.0458750661336
명성학원,37.60091625164872,126.93151779679754
흥국주유소화장실,37.54600005325291,127.00289790279656
주연빌딩,37.61080573230607,126.9300778669758
대성주유소화장실,37.6040171675115,126.93532532427948
대호프라자아파트,37.61463362144465,126.9328309315806
서부예식장,37.60085949079072,126.92316639761162
일원주유소화장실,37.49103010771646,127.08785635661782
장원주유소화장실,37.55598197809745,127.00928262949772
참솔빌딩,37.60865961830071,126.92617492755284
남부주유소화장실,37.51540044207695,126.90439766191156
연세노블병원,37.60408956124999,126.92445557245117
서호주유소화장실,37.538626637405095,126.82686610274492
정운빌딩,37.61980333105405,126.91704201896717
신정주유소화장실,37.52137734409225,126.8575884095302
미성프라자,37.61764085976689,126.91775015081056
삼우프라자,37.5831193285178,126.89587701077475
신당주유소화장실,37.5645432669126,127.01647410849378
국민은행,37.58164024790081,126.89681545385798
대성프라자,37.61074765152821,127.0575140547562
마트주유소화장실,37.60055441326256,126.92144306907691
동우빌딩,37.61957916233104,126.92039539225364
대영주유소화장실,37.52542290574606,126.9041521098628
해명빌딩,37.602558383332486,126.92586334999504
당산주유소화장실,37.53144305207893,126.90539113803794
삼성증권,37.61814082070458,126.92274279700284
뉴타운주유소화장실,37.60927160958807,126.92074891515963
범서쇼핑센터,37.619230866039615,126.92117294719738
연서주유소화장실,37.61713897358112,126.91972984263874
역전주유소화장실,37.55699259436758,126.97453003608209
불광동라비앙프라자,37.61219954406544,126.93215075291708
만리주유소화장실,37.55268401534898,126.96356308068766
기지주유소화장실,37.61462142967634,127.10197622486318
중화동우체국,37.60054248635063,127.08001587394256
동남석유주유소화장실,37.5035272467842,127.09224751943826
면목우체국,37.58259130400266,127.0888619180168
중랑교주유소화장실,37.59466338452929,127.07793065211052
회원빌딩,37.61976210689668,126.91993053226764
중화주유소화장실,37.60175754993138,127.0790781970235
인락빌딩,37.619000153466935,126.91966819581714
타워클리닉,37.61933982608545,126.92192102653864
불광주유소화장실,37.6232175657313,126.92791830468694
청진치안센터,37.572596835120734,126.9790578536114
미림주유소화장실,37.5002512255076,126.9200230048676
중구파출소,37.557658830505424,126.98210807609549
대방주유소화장실,37.50086109573645,126.92032297060636
태극당빌딩,37.59347918831892,127.0184350470048
신길주유소화장실,37.499030780228765,126.90873375621702
한진빌딩,37.61547808635281,127.05103578231076
버드나룻길주유소화장실,37.52810218560382,126.90790623914432
중림파출소,37.55787272444392,126.96712170968073
신일주유소화장실,37.50169635145576,126.89887713182428
플라망스타워,37.59327975219202,127.01823062445624
응암주유소화장실,37.59672680264386,126.91936008166
을지지구대,37.55877762625914,127.00481727543556
대지주유소화장실,37.52174531974051,126.89470316960085
태평로지구대,37.56800606711764,126.98000752902854
무궁화주유소화장실,37.58669227799471,126.9159438586562
화성빌딩,37.5837698316814,127.02055974861092
다희주유소화장실,37.59560386291907,126.9145501867104
화랑빌딩,37.61244229045629,127.06072192423264
성북문화회관,37.60503750569871,127.02430057393444
본동공중화장실,37.508299730979175,126.95441411400378
(주)세일교육,37.60337019589228,127.02676812098905
선일빌딩,37.606720621093885,127.0276163699506
장석주유소화장실,37.61224279195634,127.0559192122633
장위쇼핑,37.61307742444832,127.05079036401774
원천주유소화장실,37.61486749040505,127.05276677918722
삼주빌딩,37.61027450364217,127.02992362584628
장삼주유소화장실,37.61355945507883,127.06030913505084
중랑우체국,37.595934867209216,127.08264216141832
방이주유소화장실,37.51062589178831,127.12092477175996
신내1치안센터,37.60756817572369,127.09938731180397
신당5파출소,37.563420636766914,127.021653376795
신대림주유소화장실,37.48880670426984,126.89948014276246
중구구민복지회관,37.56550048907568,127.02230790987886
강서주유소화장실,37.509973651891336,126.90827615976438
신당119안전센터,37.5528946958618,127.0096435622862
한일주유소화장실,37.51695531533112,126.88993953794414
증산주유소화장실,37.58236861521394,126.90761698329828
인광주유소화장실,37.50264022632228,127.1090211373865
면목5동주민센터,37.58571682761696,127.07945651380548
잠실주유소화장실,37.506436684491874,127.10663239411356
서주티앤씨(주),37.603179559664405,127.03465915394688
고려주유소화장실,37.59197359308268,127.0360351714489
영광빌딩,37.58398463485294,127.01983800239896
백제빌딩,37.58726677541455,127.01719871411436
대방동참새공원화장실,37.4980415282088,126.92193979494334
삼창빌딩,37.612450442768655,127.0278242316546
약수지구대,37.55213560208973,127.01237961830005
삼양식품빌딩,37.607703288249645,127.03428458648612
자하문주유소화장실,37.59626867726696,126.96436471516482
에스케이브로드밴드,37.59042104666663,127.01817261652258
흥인동우체국,37.56563990960337,127.015895885431
신사제일주유소화장실,37.594076423788415,126.9141181656101
에이스빌딩,37.58078489650846,127.02141333193428
흥일주유소화장실,37.595898209268654,126.90956111589928
우리은행체육관,37.61626331643188,127.05145523468612
사직주유소화장실,37.5745180937339,126.9667135887132
국민은행(종암동지점),37.59397168224015,127.03653768110344
신신월주유소화장실,37.52003157442476,126.84406611043924
중화치안센터,37.60117497682,127.07982077419318
삼전주유소화장실,37.504400587412185,127.08906787221792
삼정주유소화장실,37.50228363918499,127.09430210712246
망우1동우체국,37.6004004338544,127.10163325215896
희보주유소화장실,37.50332747891618,127.09738305287048
묵동우체국,37.61035555926953,127.07745735527008
모아방빌딩,37.60806617152301,127.0038705732008
삼풍주유소화장실,37.49918578664405,127.01216267107884
보문동통광빌딩,37.58281771099399,127.0209821741407
팔레스주유소화장실,37.50013841006837,126.99930072223296
대림빌딩,37.58019071741347,127.01747371236424
퇴계로5가우체국,37.55756231290616,126.97141047462932
매봉주유소화장실,37.51305770516146,126.91835407736832
봉화지구대,37.61478101913003,127.0955459083949
미화주유소화장실,37.48582172894368,127.13244800292884
윈윈주유소화장실,37.502307398399445,126.89956628647212
남대문파출소,37.559020274035774,126.97638645668164
중학동주유소화장실,37.575433258619306,126.97945856224251
로만플라자,37.61082032787989,127.03569681480258
평창주유소화장실,37.609698949835455,126.97454652391052
양지화학(주),37.6070449663206,127.05789569580584
삼융주유소화장실,37.58390386443851,126.8912568728956
하이마트 종암점,37.59310095224571,127.03581694845052
우성주유소화장실,37.4978215135185,126.9191201367236
동진빌딩,37.60348155885328,127.03703564417334
하나주유소화장실,37.499023241529855,126.90529716648128
남대문2가파출소,37.55713604052238,126.97612389125852
대림동주유소화장실,37.50127395744356,126.89754368287316
명동파출소,37.56361270572744,126.98398931206856
동천주유소화장실,37.5888555066946,127.0802584368016
현대백화점미아점,37.6083447074694,127.0287508175976
돈화문주유소화장실,37.577249141648885,126.99074143598465
화성주유소화장실,37.56399453778212,127.0155987968846
수색마트,37.58229171844928,126.89585639916244
삼성전자디지털센터,37.61314839573901,126.92820320995766
서오릉주유소화장실,37.61808743966295,126.90600228408022
은평중앙교회,37.61386771827604,126.92785060600605
명성빌딩,37.60468958055659,127.01190466422824
신동방주유소화장실,37.61337559644096,127.0381076423503
백양주유소화장실,37.506930658132816,127.13906902867592
면목119안전센터,37.57284665367924,127.07991368658315
훼미리주유소화장실,37.53112421675638,126.8309929755694
무학치안센터,37.56225199060678,127.014227366025
종호실업(주),37.609301259159714,127.06021319022145
유진주유소화장실,37.50455647409576,127.13848872146995
충무로119안전센터,37.56217659629099,126.99294082541044
우방주유소화장실,37.50396477319498,127.13815553701512
(주)윈도어패럴,37.606428490691535,127.03517499554106
에스지주유소화장실,37.58941625105,126.91279034034702
